MYEAR	STATN	SHIPC	SHARKID_MD5	SDATE	STIME	LATIT_DD	LONGI_DD	MNDEP	MXDEP	BQIm	Q_BQIm	WLTYP	WATER_DISTRICT	SEA_AREA_NAME	SEA_AREA_CODE	WATER_TYPE_AREA	SEA_BASIN
2016	6025 SKVALLRAN	77FY	7434ed07ec901519cbb8958af3b108cc	2016-05-21		58.79025	17.72842	37.5	37.5	3.69298		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	BROFJ	77SK	6d666624fee1bf5ab5dd4bf4e10402e8	2016-05-20		58.346669999999996	11.40167	32.0	32.0	10.3571		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Yttre Brofjorden	582000-112350	01n - Västkustens inre kustvatten	Skagerrak
2016	LYSE 4	77SK	83d1bae594f9ea95fc04e11b9801ea1b	2016-05-20		58.245	11.42633	42.5	42.5	11.8774		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak
2016	MYS 1	77FY	85e98399bad134ddeba36b956342f600	2016-05-20		59.03937	18.2051	23.0	23.0	4.87434		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Mysingen	585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet
2016	MYS 2	77FY	f03b210bcedbb432bf7e24d1474d2057	2016-05-20		58.99596999999999	18.32303	34.0	34.0	8.67412		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Mysingen	585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet
2016	MYS 3	77FY	0b3a544a906c94de2e94bc8633294898	2016-05-20		58.98115	18.2345	45.0	45.0	9.45884		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Mysingen	585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet
2016	MYS 4	77FY	b057ae2f5b0a765df11105aba2fe81aa	2016-05-20		58.9572	18.22185	18.0	18.0	7.50638		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Mysingen	585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet
2016	MYS 5	77FY	8d14486f49a4afc43a104f41afd5c2ad	2016-05-20		58.93715	18.16082	32.0	32.0	4.2215		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Mysingen	585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet
2016	MYS 6	77FY	24f5725f608219872f9384ab890dab9c	2016-05-20		58.919369999999994	18.07757	44.0	44.0	8.55139		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Mysingen	585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet
2016	MYS 7	77FY	3dca68e1aa452955d698e2292709e583	2016-05-20		58.94268	18.03963	32.0	32.0	0.396225		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Mysingen	585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet
2016	MYS 93	77FY	aab1504560ee4a4e8a80e7a23e8ada7a	2016-05-20		59.034980000000004	18.28333	45.0	45.0	6.15549		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Mysingen	585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet
2016	MYS 94	77FY	41b3e7654be6897c380bfe9859ac6fa3	2016-05-20		58.88332	18.05003	39.0	39.0	7.13184		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Mysingen	585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet
2016	MYS 95	77FY	b4ac4096b27eded905b3fd3652aa1458	2016-05-20		58.899980000000006	18.0167	56.0	56.0	10.4435		2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Mysingen	585797-181090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet
2016	SK24	77SK	aa7f293238815798a67c01af24dc53f4	2016-05-20		58.339169999999996	11.35717	29.0	29.0	10.3459		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	M Bohusläns skärgårds kustvatten	580500-111801	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak
2016	SK5	77SK	a0a2371f4e0841bc7e8ee80355da089a	2016-05-20		58.2635	11.4775	34.0	34.0	11.9595		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak
2016	3121	77FY	2bb6b718e1f213cc4ae88d342dac99d1	2016-05-19		57.666180000000004	18.90152	24.0	24.0	3.07105		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Ö Gotlands n kustvatten	574170-190001	10 - Ölands och Gotlands kustvatten	Ö Gotlandshavet
2016	HANO12		a42978ea673f2ca7683735f3db4c7d07	2016-05-19		55.70084	14.233279999999999	16.4	16.4	2.03786		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	V Hanöbuktens kustvatten	554800-142001	07 - Skånes kustvatten	Bornholmshavet och Hanöbukten
2016	HANO4		ad93823f1a911cbebfb4af37e18c2013	2016-05-19		55.596669999999996	14.346870000000001	20.5	20.5	6.81464		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	V Hanöbuktens kustvatten	554800-142001	07 - Skånes kustvatten	Bornholmshavet och Hanöbukten
2016	HANO5		de235f21186cac95c9fb6b837a0736c5	2016-05-19		55.630869999999994	14.29083	13.5	13.5	5.06061		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	V Hanöbuktens kustvatten	554800-142001	07 - Skånes kustvatten	Bornholmshavet och Hanöbukten
2016	HANO8		50fc532cc402d98f34fc51e3bab5be2c	2016-05-19		55.66015	14.312679999999999	23.5	23.5	4.09349		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	V Hanöbuktens kustvatten	554800-142001	07 - Skånes kustvatten	Bornholmshavet och Hanöbukten
2016	HANO9		5f9776a8b9381c20971b846b5f80591d	2016-05-19		55.67391	14.279810000000001	16.2	16.2	5.34934		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	V Hanöbuktens kustvatten	554800-142001	07 - Skånes kustvatten	Bornholmshavet och Hanöbukten
2016	Kalvö	77SK	2d8c9ae8c54b81893c4c25a0b1a4d20e	2016-05-19		58.75	11.06833	55.0	55.0	14.2916		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	M n Bohusläns skärgårds kustvatten	584200-105901	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak
2016	Kalvö	77SK	cdd83a95decf2bca513fb95c0be6ff2d	2016-05-19		58.75	11.06833	55.0	55.0	13.1042		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	M n Bohusläns skärgårds kustvatten	584200-105901	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak
2016	N 10		0e2e3bdb1a811a00406425a39bc7c5f3	2016-05-19		63.49115	19.77293	21.6	21.6	3.52872		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken
2016	N 11		147c7f03151739844845eae4dbe47400	2016-05-19		63.489869999999996	19.80368	23.6	23.6	3.22329		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken
2016	N 6		ba06abfe80c130eaaa1d7550ac4247ca	2016-05-19		63.50643	19.7613	17.4	17.4	4.01028		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken
2016	N 7		b5d8e2051742be234f97c95b32a34d79	2016-05-19		63.48441999999999	19.781029999999998	19.0	19.0	3.53575		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken
2016	NB 5		1406a58dc4542d6c0c3827123ef2ab21	2016-05-19		63.5232	19.770020000000002	17.7	17.7	3.66823		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken
2016	NB 7		ee5af158d1860160b23806aedb05ffed	2016-05-19		63.50553000000001	19.845779999999998	21.2	21.2	3.47916		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken
2016	NB 8		c633c710cf3cf07e19a4a7784e6378ed	2016-05-19		63.484669999999994	19.83075	34.3	34.3	2.99863		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken
2016	Ramsö	77SK	0b13ce90368f7f007cf07e345559bd24	2016-05-19		58.8235	11.088330000000001	244.0	244.0	13.5465		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak
2016	Ramsö	77SK	2b87f4ee6288c7494232d5a8b74e7376	2016-05-19		58.8235	11.088330000000001	244.0	244.0	14.3649		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	S Kosterfjorden	585100-110600	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak
2016	SK16	77SK	cd8e3b0a651fe883577971228ac6417f	2016-05-19		58.73333	11.16667	31.5	31.5	12.3545		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	n Långebyområdet	584400-116000	01n - Västkustens inre kustvatten	Skagerrak
2016	VÄ28	77FY	b704f55c2e5964f8172340d639d17b34	2016-05-19		57.655919999999995	18.8852	24.8	24.8	3.59931		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Ö Gotlands n kustvatten	574170-190001	10 - Ölands och Gotlands kustvatten	Ö Gotlandshavet
2016	VÄ2b	77FY	99eb43dfa5005c449a49fa49d43c06c0	2016-05-19		57.70358	18.823970000000003	8.7	8.7	6.23356		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Ö Gotlands n kustvatten	574170-190001	10 - Ölands och Gotlands kustvatten	Ö Gotlandshavet
2016	VÄ5	77FY	d7d4aa57ee84b66d8dd665e52c7d31eb	2016-05-19		57.71321999999999	18.80985	7.0	7.0	4.94216		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Ö Gotlands n kustvatten	574170-190001	10 - Ölands och Gotlands kustvatten	Ö Gotlandshavet
2016	VÄ6 SLITE	77FY	d3436c4c9df757dc1f6f7024c3454e01	2016-05-19		57.68533000000001	18.91103	23.0	23.0	4.74876		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Ö Gotlands n kustvatten	574170-190001	10 - Ölands och Gotlands kustvatten	Ö Gotlandshavet
2016	VÄ7	77FY	ede0eaf159e818c10798d4c6cf6bb83f	2016-05-19		57.7095	18.9638	21.0	21.0	5.70178		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Ö Gotlands n kustvatten	574170-190001	10 - Ölands och Gotlands kustvatten	Ö Gotlandshavet
2016	3125 LAUSVIKEN	77FY	29b244ccf5beccfee384162eaf814a29	2016-05-18		57.30696999999999	18.75508	11.5	11.5	5.77417		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Ö Gotlands s kustvatten	571000-184001	10 - Ölands och Gotlands kustvatten	Ö Gotlandshavet
2016	GO 6	77FY	8dbec1beb0fff5faab20fbcfb7f8bcf3	2016-05-18		57.30927	18.79068	16.0	16.0	5.30362		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Ö Gotlands s kustvatten	571000-184001	10 - Ölands och Gotlands kustvatten	Ö Gotlandshavet
2016	HANO17		1b75894fe74a633b50dab35c299796ca	2016-05-18		55.774330000000006	14.22189	20.3	20.3	4.19732		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	V Hanöbuktens kustvatten	554800-142001	07 - Skånes kustvatten	Bornholmshavet och Hanöbukten
2016	LÅNGEBÅDAN	77SK	b0778f71560a3aad7b310bc0bb08f28e	2016-05-18		58.70083	11.18033	42.5	42.5	12.7678		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	M n Bohusläns skärgårds kustvatten	584200-105901	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak
2016	N 8		35ad46f7ab7cb8927a939cf9df6cf855	2016-05-18		63.524680000000004	19.80048	19.0	19.0	4.35162		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken
2016	NB 1		e96571d6ef05fd7fb88ae7c8aa78bc55	2016-05-18		63.50813	19.79672	25.4	25.4	3.51066		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken
2016	NB 3		403cc96b2f2a5b35d487d1dcc0b77cfb	2016-05-18		63.547619999999995	19.83908	12.4	12.4	6.15288		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken
2016	SK21	77SK	98a98f7ddd466353c5a95b5858ce2ad9	2016-05-18		58.38166999999999	11.15333	49.0	49.0	10.6183		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Sotefjorden	582700-110451	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak
2016	SK4	77SK	e44d5c0b3feb2ee294cdeeffd2248aa5	2016-05-18		58.61133	11.141169999999999	49.0	49.0	9.86403		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	M n Bohusläns skärgårds kustvatten	584200-105901	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak
2016	Vade 3	77SK	9977f9f0780229eedad94c0dca2c76c4	2016-05-18		58.598330000000004	11.224169999999999	25.0	25.0	9.63219		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Fjällbacka yttre skärgård	583625-111300	01n - Västkustens inre kustvatten	Skagerrak
2016	Vade 3	77SK	992cd02b85dca2475f5f009c162c2ebe	2016-05-18		58.598330000000004	11.224169999999999	25.0	25.0	9.92784		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Fjällbacka yttre skärgård	583625-111300	01n - Västkustens inre kustvatten	Skagerrak
2016	ASKERÖFJ	77SK	5efdd6ee0683ab000a76a62a943b7dca	2016-05-17		58.117	11.83137	26.0	26.0	13.1873		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Halsefjorden	580688-114860	02 - Västkustens fjordar	Skagerrak
2016	ASKERÖFJ	77SK	571b863655c96974669065199eccac28	2016-05-17		58.117	11.83137	26.0	26.0	12.5306		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Halsefjorden	580688-114860	02 - Västkustens fjordar	Skagerrak
2016	Havstenfj. Nord	77SK	06ddf900258d5673b548ecbcc9fea4af	2016-05-17		58.315830000000005	11.7915	32.0	32.0	3.77537		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak
2016	Havstenfj. Nord	77SK	bc40a41ec0aee304adcc02b843762ba9	2016-05-17		58.315830000000005	11.7915	32.0	32.0	2.95493		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak
2016	Havstenfj Syd	77SK	e8ab1d853173b84e47a874a55c6a85ba	2016-05-17		58.20616999999999	11.8515	26.0	26.0	9.38165		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak
2016	Havstenfj Syd	77SK	518fef5908bc08607012f05f2c600f54	2016-05-17		58.20616999999999	11.8515	26.0	26.0	11.31		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak
2016	Koljöfj.	77SK	97b22c80e80a2f329405a320da5b847a	2016-05-17		58.24083	11.58517	15.0	15.0	5.87545		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak
2016	Koljöfj.	77SK	d9a48b01438a000f0cb0c1933e7fd43c	2016-05-17		58.24083	11.58517	15.0	15.0	5.80358		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak
2016	Stigfj	77SK	a90051d46d9228a1712a3878b0690f6f	2016-05-17		58.07167	11.5785	18.0	18.0	7.3878		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Stigfjorden	580325-113500	01n - Västkustens inre kustvatten	Skagerrak
2016	Stigfj	77SK	37352e98bcfa7cb99894b2cc3d5b7569	2016-05-17		58.07167	11.5785	18.0	18.0	5.29724		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Stigfjorden	580325-113500	01n - Västkustens inre kustvatten	Skagerrak
2016	DANAFJORD	77SK	97a6453354e98f94fb87828317c4021e	2016-05-16		57.67	11.69	26.5	26.5	12.6099		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Dana fjord	574000-114230	01s - Västkustens inre kustvatten	N Kattegatt
2016	HAKEFJ	77SK	7d2f0e04f81065abc598f443a80d95aa	2016-05-16		57.959669999999996	11.715	41.0	41.0	10.412		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Hake fjord	575700-114240	02 - Västkustens fjordar	Skagerrak
2016	LEKSKÄR	77SK	8fe686557c919f42ef6a94a446d460d8	2016-05-16		57.833330000000004	11.5	41.0	41.0	9.46956		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Göteborgs n n skärgårds kustvatten	574931-113131	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	MARSTRANDFJ	77SK	28d592afec235f399e2735ce39cc8733	2016-05-16		57.89833	11.5275	38.0	38.0	9.42093		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Marstrandsfjorden	575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak
2016	SK33	77SK	e4a805e7ec214e562f0842e095a08b3f	2016-05-16		57.75	11.51667	43.0	43.0	8.1575		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Göteborgs n skärgårds kustvatten	574160-113351	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	SK35	77SK	69763c9011e65d3347c4bf726081d223	2016-05-16		57.60917	11.625	59.0	59.0	9.53449		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Göteborgs s skärgårds kustvatten	573300-113801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	4005	77FY	4683aba1683e7b0143454ea489f399d5	2016-05-13		57.316880000000005	18.0955	20.5	20.5	5.14519		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	V Gotlands m kustvatten	572000-180001	11 - Gotlands nordvästra kustvatten	V Gotlandshavet
2016	Askimfj	77SK	886a26781b64aa9337d351c860f71681	2016-05-13		57.56908000000001	11.85117	18.0	18.0	10.338		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Askims fjord	573500-115150	01s - Västkustens inre kustvatten	N Kattegatt
2016	Askimfj	77SK	3da3067c4dd944b81d404b2b60de8b86	2016-05-13		57.56908000000001	11.85117	18.0	18.0	9.79718		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Askims fjord	573500-115150	01s - Västkustens inre kustvatten	N Kattegatt
2016	Brännö	77SK	8f985d91caeb9a991d713429692a99c3	2016-05-13		57.65517	11.75183	26.0	26.0	9.3359		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Dana fjord	574000-114230	01s - Västkustens inre kustvatten	N Kattegatt
2016	Brännö	77SK	28922c8f736d27f7916d41a94fbb1844	2016-05-13		57.65517	11.75183	26.0	26.0	9.22927		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Dana fjord	574000-114230	01s - Västkustens inre kustvatten	N Kattegatt
2016	KL10	77FY	183aff527a26baeebbcec9f54e93e471	2016-05-13		57.36606999999999	18.144070000000003	13.8	13.8	5.9955		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	V Gotlands m kustvatten	572000-180001	11 - Gotlands nordvästra kustvatten	V Gotlandshavet
2016	KL12 KLINTEHAMN	77FY	7f39523d630329b338bc78a1329fbaa7	2016-05-13		57.399930000000005	18.13133	11.0	11.0	5.63802		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Klintehamnsviken sek namn	572350-180930	10 - Ölands och Gotlands kustvatten	V Gotlandshavet
2016	KL1c	77FY	83bdab61fe472a1978e5412f332b9cb8	2016-05-13		57.3111	18.11887	11.0	11.0	5.46494		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	V Gotlands m kustvatten	572000-180001	11 - Gotlands nordvästra kustvatten	V Gotlandshavet
2016	KL4	77FY	512b16a4a08cbcd4a0249e5ad722cd92	2016-05-13		57.34723	18.110870000000002	19.5	19.5	6.23405		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	V Gotlands m kustvatten	572000-180001	11 - Gotlands nordvästra kustvatten	V Gotlandshavet
2016	KL7	77FY	6272c13140bf5a467add0978a1977af7	2016-05-13		57.32318000000001	18.10993	18.0	18.0	5.33595		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	V Gotlands m kustvatten	572000-180001	11 - Gotlands nordvästra kustvatten	V Gotlandshavet
2016	4009	77FY	266c36cd5f68277d8d6af152fd9d175d	2016-05-12		58.561569999999996	17.36835	28.0	28.0	4.23991		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Bråvikens kustvatten	583121-171401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	HK 15b	77FY	6c228d39a9fa8b1fefd71e15a4cf1272	2016-05-12		58.54895	17.2902	28.5	28.5	5.05925		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Bråvikens kustvatten	583121-171401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	HK 7	77FY	a0981368b8598585bd76558d02f8ba34	2016-05-12		58.530969999999996	17.2219	46.0	46.0	6.49353		2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Bråvikens kustvatten	583121-171401	14 - Östergötlands yttre kustvatten	V Gotlandshavet
2016	SK36	77SK	2d9ec420fee332c13cfb5bb58ed6f088	2016-05-12		57.505	11.80417	28.0	28.0	12.1964		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Onsala kustvatten	572540-114801	04 - Västkustens yttre kustvatten. Kattegatt	N Kattegatt
2016	SK26	77SK	e185e36be641ced65d0bfede02cd664a	2016-05-09		58.24	11.25	49.5	49.5	13.1049		2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	M Bohusläns skärgårds kustvatten	580500-111801	03 - Västkustens yttre kustvatten. Skagerrak	Skagerrak
